"Санкт-Петербург, Среднерогатская улица, 20, Звёздное, Санкт-Петербург",25.0,14/17,19991,3050000,0,18,2019
"Санкт-Петербург, Ждановская улица, 45, Петровский округ, Санкт-Петербург",179.7,9/11,19992,52690000,4,15,2017
"Санкт-Петербург, проспект Энергетиков, 28к6, Большая Охта, Санкт-Петербург",46.5,2/5,19994,4150000,2,5,1964
"Санкт-Петербург, Пискарёвский проспект, 145к2, Полюстрово, Санкт-Петербург",21.9,1/13,19995,2300000,0,5,1969
"Санкт-Петербург, улица Адмирала Трибуца, 5, Южно-Приморский округ, Санкт-Петербург",53.1,2/9,19996,7200000,2,19,2013
"Санкт-Петербург, проспект Маршака, 14к3, Полюстрово, Санкт-Петербург",34.1,5/20,19997,3680000,1,18,2014
"Санкт-Петербург, проспект Обуховской Обороны, 107, Невская застава, Санкт-Петербург",114.0,5/5,19998,10200000,3,5,1916
"8-я Советская ул, 50, Смольнинское, Санкт-Петербург",95.6,3/4,19999,12500000,3,4,1897
"Санкт-Петербург, улица Турку, 7, Купчино, Санкт-Петербург",60.0,7/9,20000,6500000,3,9,1971
"Ленинградская область, Всеволожский район, посёлок Мурино, Привокзальная площадь, 1Ак1, Санкт-Петербург",65.0,20/23,20002,7300000,2,17,2014
"Санкт-Петербург, Обуховской Обороны пр. 73, Невская застава, Санкт-Петербург",56.7,5/5,20003,6000000,2,5,1949
"Санкт-Петербург, улица Уточкина, 2к1, Озеро Долгое, Санкт-Петербург",38.7,9/12,20006,5199000,1,12,1988
"Санкт-Петербург, Ленинский проспект, 82к1, Южно-Приморский округ, Санкт-Петербург",67.0,14/16,20009,8199000,2,20,2011
"Санкт-Петербург, Пискарёвский проспект, 40к2, Пискарёвка, Санкт-Петербург",35.7,14/20,20010,4800000,1,20,2010
"Санкт-Петербург, Пискарёвский проспект, 145к2, Полюстрово, Санкт-Петербург",47.5,3/13,20011,4110480,2,5,1969
"Санкт-Петербург, улица Крыленко, 1к1с5, Народный, Санкт-Петербург",26.0,14/16,20012,3500000,0,16,2017
"Санкт-Петербург, Парашютная улица, 61к1, Коломяги, Санкт-Петербург",52.6,2/25,20014,5200000,2,20,2017
"Санкт-Петербург, Пушкинская улица, 18, Владимирский округ, Санкт-Петербург",92.0,2/5,20016,17000000,3,6,1876
"Санкт-Петербург, Пискарёвский проспект, 145к2, подъезд 3, Полюстрово, Санкт-Петербург",51.4,12/13,20018,4318440,2,5,1969
"Санкт-Петербург, проспект Просвещения, 75, Прометей, Санкт-Петербург",64.7,6/14,20019,7500000,3,,
"Приморский пр-кт, 137к1, № 65, Санкт-Петербург",47.0,7/25,20021,7730000,1,25,2007
"Санкт-Петербург, Приморский проспект, 62к1, № 65, Санкт-Петербург",107.0,11/13,20023,16000000,3,13,2017
"Санкт-Петербург, Парашютная улица, 61к4, Коломяги, Санкт-Петербург",37.8,18/25,20024,3800000,1,17,2017
"ул. седьмая Красноармейская, 23, Измайловское округ, Санкт-Петербург",67.0,2/4,20025,8600000,3,3,1860
"посёлок Парголово, Санкт-Петербург, улица Михаила Дудина, 25к1, Парголово, Санкт-Петербург",63.9,10/25,20028,6300000,2,26,2011
"Санкт-Петербург, Большая Пороховская улица, 41, Большая Охта, Санкт-Петербург",50.5,9/9,20030,5100000,2,9,1967
"Меншиковский пр-кт, 13к1, Пискарёвка, Санкт-Петербург",57.2,2/5,20031,5700000,3,5,1967
"Выборгское шоссе, 27к3, Шувалово-Озерки, Санкт-Петербург",40.0,7/22,20033,4750000,1,25,2007
"Санкт-Петербург, Кронверкская улица, 12, Кронверкское, Санкт-Петербург",72.0,4/8,20035,8000000,3,6,1912
"г. Пушкин, улица Саперная, 10б, Пушкин, Санкт-Петербург",42.9,3/4,20036,3950000,2,4,1958
"Санкт-Петербург, Ленинский проспект, 57к1, подъезд 1, Южно-Приморский округ, Санкт-Петербург",38.2,16/17,20037,3800000,1,17,2010
"Санкт-Петербург, Аптекарский проспект, 18, Аптекарский остров, Санкт-Петербург",52.0,8/10,20038,9800000,1,10,2016
"Колпино, Санкт-Петербург, Заводской проспект, 34, Колпино, Санкт-Петербург",83.0,2/9,20041,6590000,3,9,1976
"Санкт-Петербург, улица Добровольцев, 46, Урицк, Санкт-Петербург",60.0,3/9,20042,6000000,3,,
"ул Пушкинская, 8, Пушкин, Санкт-Петербург",64.0,4/4,20043,7750000,3,4,1971
"Санкт-Петербург, проспект Просвещения, 43, № 15, Санкт-Петербург",40.4,9/25,20046,4760000,1,29,2017
"Санкт-Петербург, проспект Металлистов, 76, Полюстрово, Санкт-Петербург",32.0,6/9,20048,4200000,1,9,1967
"Санкт-Петербург, проспект Ветеранов, 90, подъезд 2, Ульянка, Санкт-Петербург",33.6,7/9,20049,3600000,1,9,1969
"Санкт-Петербург, территория Усть-Славянка, Советский проспект, 39к1, Рыбацкое, Санкт-Петербург",35.0,18/23,20052,4200000,1,25,2017
"Арцеуловская аллея, 23к2, Коломяги, Санкт-Петербург",34.0,4/9,20054,4350000,1,9,2017
"Санкт-Петербург, Барочная улица, 4АЛ, Чкаловское, Санкт-Петербург",134.0,3/9,20056,29500000,4,,
"Санкт-Петербург, Кирочная улица, 6, Литейный округ, Санкт-Петербург",105.6,4/6,20057,11200000,4,6,1908
"Санкт-Петербург, улица Адмирала Черокова, 20, Южно-Приморский округ, Санкт-Петербург",24.0,7/18,20058,3350000,0,18,2015
"Санкт-Петербург, проспект Просвещения, 43, № 15, Санкт-Петербург",68.2,6/25,20059,7645000,2,29,2017
"посёлок Мурино, Всеволожский район, Ленинградская область, улица Шувалова, 7, Санкт-Петербург",34.8,14/22,20060,4150000,1,24,2015
"Пушкин, Санкт-Петербург, Гусарская улица, 9к4, Пушкин, Санкт-Петербург",38.1,2/3,20061,4800000,1,4,2015
"Санкт-Петербург, Галерная улица, 44Б, Адмиралтейский округ, Санкт-Петербург",82.5,4/4,20062,10900000,3,5,1899
"8-я Советская ул, 14, Смольнинское, Санкт-Петербург",49.9,4/5,20066,5600000,1,7,1898
"посёлок Стрельна, Петродворцовый район, Санкт-Петербург, Львовская улица, 19, Петергоф, Санкт-Петербург",60.0,5/9,20070,5500000,2,9,2002
"Россия, Санкт-Петербург, Русановская улица, 16к1, Народный, Санкт-Петербург",61.2,2/24,20074,5010000,2,25,2017
"Санкт-Петербург, улица Коллонтай, 21к2, Невский округ, Санкт-Петербург",47.0,9/9,20075,5249000,2,9,1973
"Ленинградская область, Всеволожский район, посёлок Мурино, Охтинская аллея, 4, Санкт-Петербург",24.4,18/21,20079,3200000,0,21,2015
"Санкт-Петербург, улица Маршала Казакова, 70к1, Южно-Приморский округ, Санкт-Петербург",37.0,8/20,20080,4050000,1,21,2018
"9-я Советская ул., д. 22, Смольнинское, Санкт-Петербург",84.1,4/4,20081,6800000,3,5,1900
"Санкт-Петербург, проспект Ударников, 38к2, Пороховые, Санкт-Петербург",52.0,6/16,20083,5700000,2,16,1982
"Санкт-Петербург, Студенческая улица, 22, Чёрная речка, Санкт-Петербург",29.9,10/11,20088,4500000,0,9,1965
"Шушары п, Пушкинская ул, 50, Шушары, Санкт-Петербург",83.0,6/10,20093,7850000,3,10,2008
"Санкт-Петербург, улица Лёни Голикова, 34, Дачное, Санкт-Петербург",60.0,2/5,20095,5880000,4,5,1966
"Санкт-Петербург, Парашютная улица, 54, Коломяги, Санкт-Петербург",66.0,5/19,20096,8200000,2,24,2011
"Санкт-Петербург, Среднерогатская улица, 20, Звёздное, Санкт-Петербург",28.7,7/17,20097,3645000,0,18,2019
"Санкт-Петербург, Ольховая улица, 22, Озеро Долгое, Санкт-Петербург",60.0,2/9,20099,6200000,3,9,1988
"Санкт-Петербург, проспект Маршала Жукова, 36к1, Красненькая речка, Санкт-Петербург",214.5,24/25,20100,29500000,5,25,2006
"Шлиссельбургский пр.,д.41, Рыбацкое, Санкт-Петербург",47.0,10/14,20103,4990000,2,,
"Санкт-Петербург, улица Чайковского, 50, Смольнинское, Санкт-Петербург",59.0,4/5,20106,7050000,2,5,1899
"Санкт-Петербург, улица Доблести, 26к1, Южно-Приморский округ, Санкт-Петербург",38.9,8/16,20108,4350000,1,16,2006
"Санкт-Петербург, Вилькицкий бульвар, 6, Морской, Санкт-Петербург",22.0,5/10,20110,3400000,0,20,2018
"Санкт-Петербург, Лыжный переулок, 2, № 65, Санкт-Петербург",86.0,18/20,20113,18000000,3,25,2012
"Санкт-Петербург, Репищева улица, 10к1, Юнтолово, Санкт-Петербург",29.0,11/12,20114,4500000,0,16,2016
"Добролюбова проспект, д. 2, Введенский, Санкт-Петербург",50.0,4/6,20116,17700000,2,7,1958
"Санкт-Петербург, Мебельная улица, 49/92, № 65, Санкт-Петербург",64.3,14/22,20117,10200000,2,25,2012
"Ленинградская область, Всеволожский район, посёлок Мурино, улица Шувалова, 4, Санкт-Петербург",36.5,14/18,20118,3599999,1,21,2015
"Санкт-Петербург, Пулковское шоссе, Пулковский меридиан, Санкт-Петербург",33.0,9/18,20119,3150000,1,,
"Санкт-Петербург, улица Ярослава Гашека, 9к1, Балканский, Санкт-Петербург",15.5,1/9,20120,1595000,0,9,1988
"Санкт-Петербург, Пулковское шоссе, Пулковский меридиан, Санкт-Петербург",27.0,11/18,20123,2700000,0,,
"Типанова ул., д.27, к.39, Гагаринское, Санкт-Петербург",159.0,18/25,20126,23900000,4,26,2011
"Санкт-Петербург, посёлок Парголово, улица Николая Рубцова, 13, Парголово, Санкт-Петербург",33.0,2/27,20127,4200000,1,28,2015
"ул Пестеля, 11, Литейный округ, Санкт-Петербург",74.7,6/7,20128,11500000,2,2,1916
"Петрозаводская ул, 10, Чкаловское, Санкт-Петербург",112.0,3/7,20129,14700000,4,6,1911
"Санкт-Петербург, Кирилловская улица, 22, Смольнинское, Санкт-Петербург",77.0,5/6,20130,6500000,4,,
"Санкт-Петербург, Среднерогатская улица, 9, Звёздное, Санкт-Петербург",62.2,13/16,20131,8800000,2,24,2016
"Санкт-Петербург, улица Бадаева, 8к2, подъезд 1, Правобережный, Санкт-Петербург",35.1,6/17,20132,4700000,1,17,2008
"Санкт-Петербург, улица Ворошилова, 29к2, Правобережный, Санкт-Петербург",64.3,2/16,20133,7250000,2,16,2013
"Тореза пр-кт, 40к5, Светлановское, Санкт-Петербург",31.4,3/5,20134,3990000,1,,
"9-я Советская улица, д. 17, Смольнинское, Санкт-Петербург",118.0,5/7,20136,23529000,3,5,1879
"9-я Советская улица, д. 17, Смольнинское, Санкт-Петербург",112.0,4/7,20138,20740059,2,5,1879
"Санкт-Петербург, Приморский проспект, 5, Чёрная речка, Санкт-Петербург",140.0,3/4,20139,19500000,3,4,1959
"Санкт-Петербург, улица Джона Рида, 2к1, Правобережный, Санкт-Петербург",72.0,3/10,20140,8000000,3,,
"Санкт-Петербург, улица Чудновского, 8к1, Правобережный, Санкт-Петербург",54.6,4/10,20141,5480000,2,10,1987
"ул Большая Посадская, 9/5, Посадский, Санкт-Петербург",106.0,1/6,20142,9850000,3,6,1916
"Шкиперский проток ул, 5, Гавань, Санкт-Петербург",51.7,6/7,20145,7200000,1,,
"Санкт-Петербург, Петергофское шоссе, 72к5, Сосновая поляна, Санкт-Петербург",57.0,7/8,20146,5400000,2,8,2017
"Санкт-Петербург, улица Зайцева, 22/13, Автово, Санкт-Петербург",84.0,1/5,20148,8495000,2,5,1959
"Санкт-Петербург, Глухарская улица, 19, Юнтолово, Санкт-Петербург",215.0,4/4,20150,32250000,5,5,2003
"ул Белоусова, 29, Нарвский округ, Санкт-Петербург",98.0,3/3,20152,8300000,3,3,1951
"Санкт-Петербург, набережная реки Фонтанки, 179, Коломна, Санкт-Петербург",83.4,2/7,20153,9000000,4,6,1912
"Санкт-Петербург, Баррикадная улица, 4, Нарвский округ, Санкт-Петербург",44.0,3/3,20155,5300000,2,3,1949
"Санкт-Петербург, Яхтенная улица, 9к1, подъезд 3, № 65, Санкт-Петербург",69.5,9/10,20156,7900000,3,,
"Госпитальный пер., 17, Пушкин, Санкт-Петербург",72.0,4/4,20157,6400000,3,4,2013
"Ленинградская, 57, Пушкин, Санкт-Петербург",31.0,2/5,20159,3584000,1,5,1963
"Железнодорожная, 70, Пушкин, Санкт-Петербург",34.0,4/9,20167,3600000,1,9,1971
"Петровский пр-кт, 24к3, Петровский округ, Санкт-Петербург",38.3,5/9,20168,8895000,1,9,2018
"Санкт-Петербург, улица Руставели, 48к1, № 21, Санкт-Петербург",52.2,8/12,20169,4850000,3,12,1972
"Санкт-Петербург, улица Катерников, 5к2, Южно-Приморский округ, Санкт-Петербург",60.0,4/8,20170,7550000,2,18,2015
"Сестрорецк, Санкт-Петербург, Дубковское шоссе, 38, Сестрорецк, Санкт-Петербург",42.0,8/12,20171,6500000,1,12,2008
"Пестеля ул., д.11, Литейный округ, Санкт-Петербург",98.4,3/6,20172,10200000,5,2,1916
"Ломоносов, Санкт-Петербург, улица Победы, 36к2, Ломоносов, Санкт-Петербург",46.1,9/9,20174,3800000,2,9,1982
"Санкт-Петербург, Рябовское шоссе, 121к3, Ржевка, Санкт-Петербург",70.0,5/5,20176,4800000,3,5,1991
"Лиговский пр-кт., д.126, Лиговка-Ямская, Санкт-Петербург",37.6,3/5,20177,5650000,1,5,
"Санкт-Петербург, Аптекарский проспект, 18, Аптекарский остров, Санкт-Петербург",74.0,9/10,20179,21000000,2,10,2016
"Санкт-Петербург, проспект Энгельса, 149к3, Парнас, Санкт-Петербург",27.0,4/15,20181,3400000,1,15,1981
"Санкт-Петербург, Союзный проспект, 6к1, Правобережный, Санкт-Петербург",55.1,12/15,20183,7150000,2,15,2014
"г.Санкт-Петербург Нейшлотский пер. д.15Б, Сампсониевское, Санкт-Петербург",130.0,6/6,20184,12000000,4,,
"территория Славянка, посёлок Шушары, Пушкинский район, Санкт-Петербург, Ростовская улица, 25к2, Пушкин, Санкт-Петербург",80.0,6/9,20185,5650000,3,9,2012
"Королёва пр-кт, 59/1, Юнтолово, Санкт-Петербург",26.0,3/16,20186,3400000,0,24,2015
"Санкт-Петербург, улица Димитрова, 3к1, Георгиевский, Санкт-Петербург",39.0,6/17,20187,4200000,1,16,1995
"Моховая ул., д. 27-29, Литейный округ, Санкт-Петербург",100.0,2/6,20188,7850000,3,5,1899
"Санкт-Петербург, улица Маршала Казакова, 70к1, Южно-Приморский округ, Санкт-Петербург",73.8,2/22,20189,4235000,3,21,2018
"Санкт-Петербург, улица Достоевского, 20-22, Владимирский округ, Санкт-Петербург",24.0,1/6,20190,4999000,1,6,1916
"Санкт-Петербург, м. Ленинский пр, улица Доблести, 24к1, Южно-Приморский округ, Санкт-Петербург",51.0,4/9,20191,5550000,2,9,1981
"Санкт-Петербург, Ленская улица, 19к1, Пороховые, Санкт-Петербург",80.0,8/15,20192,9600000,3,17,2010
"Санкт-Петербург, Пушкин, Малая улица, 27/12, Пушкин, Санкт-Петербург",65.0,2/3,20193,7900000,3,3,1975
"Россия, Санкт-Петербург, Петродворцовый р-н, метро Автово, Петергоф г., Санкт-Петербургский пр., 9, Петергоф, Санкт-Петербург",119.0,1/4,20194,12000000,5,4,1940
"Санкт-Петербург, Парашютная улица, 61к3, Коломяги, Санкт-Петербург",90.7,14/17,20195,8210160,3,25,2017
"Санкт-Петербург, Московское шоссе, 16к1, Звёздное, Санкт-Петербург",74.0,1/6,20196,8450000,3,9,1938
"посёлок Мурино, Всеволожский район, Ленинградская область, Петровский бульвар, 7, Санкт-Петербург",35.0,8/15,20197,4200000,1,15,2016
"Санкт-Петербург, Московский проспект, 49, Измайловское округ, Санкт-Петербург",59.7,4/4,20198,7470000,2,,
"Московский пр-кт, 183-185, Пулковский меридиан, Санкт-Петербург",84.0,6/15,20199,12800000,2,24,2014
"сестрорецк, ул володарского дом 36, Сестрорецк, Санкт-Петербург",56.0,4/4,20200,5650000,3,4,1970
"Санкт-Петербург, Парашютная улица, 61к3, Коломяги, Санкт-Петербург",69.5,14/17,20201,6079500,2,25,2017
"Санкт-Петербург, Пушкинский район, посёлок Шушары, Пушкинская улица, 36, Пушкин, Санкт-Петербург",79.7,10/10,20202,6650000,3,10,2006
"Санкт-Петербург, проспект Медиков, 10к1, Аптекарский остров, Санкт-Петербург",61.0,5/9,20203,10800000,2,9,2015
"Санкт-Петербург, улица Седова, 60, Ивановский округ, Санкт-Петербург",58.6,18/19,20206,7500000,2,19,2011
"Санкт-Петербург, Коломяжский проспект, 1/61, Чёрная речка, Санкт-Петербург",41.4,1/8,20207,4500000,1,5,1976
"Санкт-Петербург, улица Тельмана, 50к3, № 54, Санкт-Петербург",74.0,2/10,20208,6500000,3,,
"Санкт-Петербург, проспект Ударников, 52к2, Ржевка, Санкт-Петербург",54.8,7/12,20210,5300000,2,12,1984
"Санкт-Петербург, Среднерогатская улица, 12к1, Звёздное, Санкт-Петербург",25.0,15/18,20213,3700000,0,18,2018
"Санкт-Петербург, Пражская улица, 13, Волковское, Санкт-Петербург",58.0,1/5,20214,5100000,3,,
"Санкт-Петербург, Ярославский проспект, 27, Светлановское, Санкт-Петербург",91.4,3/8,20215,13650000,2,10,2013
"посёлок Парголово, Санкт-Петербург, улица Михаила Дудина, 25к2, Парголово, Санкт-Петербург",33.0,1/25,20219,3680000,0,26,2011
"Санкт-Петербург, Кемская улица, 1, Чкаловское, Санкт-Петербург",175.0,2/8,20221,50000000,3,9,2007
"Санкт-Петербург, шоссе Революции, 9, Большая Охта, Санкт-Петербург",55.0,4/7,20222,6250000,2,7,1957
"посёлок Мурино, Всеволожский район, Ленинградская область, улица Шоссе в Лаврики, 55, Санкт-Петербург",42.6,2/17,20223,3040000,1,18,2016
"Санкт-Петербург, улица Есенина, 1к2, Светлановское, Санкт-Петербург",40.0,12/24,20228,5390000,1,23,2008
"Колпино, Санкт-Петербург, Московская улица, 5, Колпино, Санкт-Петербург",33.0,2/14,20229,3200000,1,14,2008
"Санкт-Петербург, Учительская улица, 12к1, Прометей, Санкт-Петербург",60.8,6/9,20230,5399000,3,9,1971
"Металлистов пр-кт, 61к2, Финляндский округ, Санкт-Петербург",58.0,5/5,20232,5400000,3,5,1963
"Санкт-Петербург, Колпино, улица Тазаева, 26, Колпино, Санкт-Петербург",31.3,1/4,20234,2780000,1,4,1962
"Санкт-Петербург, улица Типанова, 27/39, Гагаринское, Санкт-Петербург",122.5,17/25,20236,16900000,3,26,2011
"Санкт-Петербург, улица Отважных, 2к2, Урицк, Санкт-Петербург",81.6,5/6,20240,11000000,3,6,2005
"Пушкин, Санкт-Петербург, Софийский бульвар, 32А, Пушкин, Санкт-Петербург",102.4,2/4,20241,16691200,2,4,2018
"Санкт-Петербург, Дальневосточный проспект, 6к1, Правобережный, Санкт-Петербург",100.0,10/16,20243,8700000,3,17,2016
"Санкт-Петербург, Ново-Александровская улица, 14, Обуховский округ, Санкт-Петербург",51.0,9/17,20244,6350000,1,19,2013
"Санкт-Петербург, Комендантский проспект, 50к1, Юнтолово, Санкт-Петербург",43.8,4/10,20245,4900000,1,10,2001
"Таврическая улица, д. 19,, Смольнинское, Санкт-Петербург",145.0,4/6,20246,35000000,3,6,1911
"Санкт-Петербург, Туристская улица, 24/42, № 65, Санкт-Петербург",55.0,11/12,20248,8500000,2,16,2011
"Санкт-Петербург, Комендантский проспект, 50к1, Юнтолово, Санкт-Петербург",63.5,4/7,20249,6300000,2,10,2001
"Санкт-Петербург, Ириновский проспект, 23к1, подъезд 3, Пороховые, Санкт-Петербург",68.0,2/9,20250,6000000,3,9,1982
"Санкт-Петербург, проспект Просвещения, 43, № 15, Санкт-Петербург",39.0,14/28,20251,4000000,1,29,2017
"ул. Савушкина, д. 24, Чёрная речка, Санкт-Петербург",70.0,1/5,20253,8800000,3,5,1954
"Санкт-Петербург, улица Партизана Германа, 18к2, Урицк, Санкт-Петербург",58.4,5/5,20255,4600000,3,5,1970
"Санкт-Петербург, 7-я Красноармейская улица, 7, Измайловское округ, Санкт-Петербург",72.0,4/5,20257,11000000,3,,
"Большая Московская ул., д.6, Владимирский округ, Санкт-Петербург",160.0,2/5,20259,28000000,3,5,1853
"Санкт-Петербург, Студенческая улица, 22, Чёрная речка, Санкт-Петербург",34.6,2/11,20261,4530000,1,9,1965
"Санкт-Петербург, набережная реки Фонтанки, 75, подъезд 1, № 78, Санкт-Петербург",78.0,1/3,20262,12500000,3,4,1874
"Санкт-Петербург, Лиговский проспект, 85, Владимирский округ, Санкт-Петербург",55.0,3/4,20263,7950088,3,5,1873
"Санкт-Петербург, улица Бутлерова, 16, Гражданка, Санкт-Петербург",30.5,3/5,20264,3850000,1,5,1963
"Санкт-Петербург, Кубинская улица, 10, Новоизмайловское, Санкт-Петербург",44.0,1/5,20265,4150000,2,5,1960
"Бутлерова ул, 40, Гражданка, Санкт-Петербург",50.4,18/24,20266,8600000,2,24,2009
"Санкт-Петербург, посёлок Парголово, улица Николая Рубцова, 11к1, Парголово, Санкт-Петербург",35.0,17/26,20267,3899000,1,28,2014
"Санкт-Петербург, Кондратьевский проспект, 70к1, Пискарёвка, Санкт-Петербург",34.5,6/16,20269,4250000,1,16,2009
"Россия, Санкт-Петербург, Суздальское шоссе, 24к3, Коломяги, Санкт-Петербург",84.7,7/7,20270,9230000,3,8,2017
"Белышева ул, 5к6, Невский округ, Санкт-Петербург",54.8,2/15,20277,6800000,2,25,2014
"Санкт-Петербург, Петергоф, Парковая улица, 20к3с8, Петергоф, Санкт-Петербург",25.7,1/5,20278,2750000,0,,
"Санкт-Петербург, проспект Энгельса, Парнас, Санкт-Петербург",68.0,2/2,20280,5600000,3,9,1979
"Санкт-Петербург, Московский проспект, 216, подъезд 6, Звёздное, Санкт-Петербург",101.0,3/5,20285,21500000,4,,
"ул Некрасова, 19, Литейный округ, Санкт-Петербург",99.5,4/4,20289,13600000,3,3,1874
"Санкт-Петербург, Рябовское шоссе, 107, Ржевка, Санкт-Петербург",23.9,4/8,20299,1200000,0,2,1937
"Санкт-Петербург, улица Матроса Железняка, 51, Чёрная речка, Санкт-Петербург",42.0,4/5,20301,5490000,2,5,1962
"Санкт-Петербург, Большой проспект Васильевского острова, 78, № 7, Санкт-Петербург",99.5,4/5,20302,16500000,3,5,1951
"Санкт-Петербург, проспект Стачек, 26, Нарвский округ, Санкт-Петербург",108.0,2/5,20303,8250000,4,5,1954
"ул Долгоозерная дом 1, Озеро Долгое, Санкт-Петербург",50.0,5/10,20333,6900000,2,10,1991
"Петровский пр-кт, 14, Петровский округ, Санкт-Петербург",94.0,4/10,20335,24750000,3,10,2007
"Санкт-Петербург, Кременчугская улица, 19к2, Лиговка-Ямская, Санкт-Петербург",113.5,2/11,20338,12845000,4,10,2015
"Санкт-Петербург, Лиственная улица, 18к1, Светлановское, Санкт-Петербург",43.1,14/20,20339,6200000,1,25,2015
"Санкт-Петербург, Гороховая улица, 42, № 78, Санкт-Петербург",76.0,4/4,20340,11000000,3,4,1870
"Санкт-Петербург, Барочная улица, 4к2, Чкаловское, Санкт-Петербург",72.0,2/9,20341,16005000,2,5,1899
"Сестрорецк, Санкт-Петербург, улица Николая Соколова, 31, Сестрорецк, Санкт-Петербург",73.0,2/4,20348,8300000,3,,
"Галерный проезд, 5, Гавань, Санкт-Петербург",213.0,16/17,20351,35500000,4,17,2002
"Санкт-Петербург, улица Грибалёвой, 7к3, Сампсониевское, Санкт-Петербург",37.8,3/12,20352,5700000,1,14,2018
"Миллионная ул, 12, Дворцовый округ, Санкт-Петербург",230.0,7/7,20354,105000000,3,6,1880
"Санкт-Петербург, улица Адмирала Трибуца, 10, Южно-Приморский округ, Санкт-Петербург",90.5,4/10,20357,11900000,3,19,2015
"Сестрорецк, Санкт-Петербург, Приморское шоссе, 285, Сестрорецк, Санкт-Петербург",67.6,4/9,20359,6490000,3,10,2004
"Канала Грибоедова наб 25, № 78, Санкт-Петербург",180.0,2/5,20361,36000000,5,4,1828
"Санкт-Петербург, Ленинский проспект, 51, Южно-Приморский округ, Санкт-Петербург",44.2,3/25,20364,4050000,1,25,2014
"Санкт-Петербург, улица Бурцева, 20, Ульянка, Санкт-Петербург",60.0,2/9,20366,5550000,3,9,1969
"Санкт-Петербург, Юнтоловский проспект, 53к1, Лахта-Ольгино, Санкт-Петербург",27.7,4/5,20367,3350000,0,5,2017
"ул. Тамбовская, д. 7, к. 2, стр. 1, Волковское, Санкт-Петербург",74.4,6/12,20368,8990000,2,1,1904
"Санкт-Петербург, улица Демьяна Бедного, 28к2, Северный, Санкт-Петербург",45.0,2/5,20370,4300000,2,,
"Санкт-Петербург, улица Кораблестроителей, 30, Остров Декабристов, Санкт-Петербург",146.0,16/18,20371,28500000,4,18,2004
"Ленинградская область, Всеволожский район, посёлок Мурино, Боровая улица, 16, Санкт-Петербург",20.0,2/4,20372,3050000,0,4,2013
"Санкт-Петербург, Бухарестская улица, 120к1, № 75, Санкт-Петербург",35.0,7/12,20374,3950000,1,12,1984
"Санкт-Петербург, улица Композиторов, 12, Шувалово-Озерки, Санкт-Петербург",43.0,7/25,20375,5800000,1,25,2010
"Санкт-Петербург, Наличная улица, 39к1, Гавань, Санкт-Петербург",57.8,3/5,20376,6250000,3,5,1963
"Россия г Санкт-Петербург, пр-кт Королева, д. 73, Коломяги, Санкт-Петербург",64.0,15/19,20377,5440000,2,20,2017
"Санкт-Петербург, Московский проспект, 7, Сенной округ, Санкт-Петербург",96.0,4/5,20378,10000000,3,6,1837
"Санкт-Петербург, проспект Народного Ополчения, 10, Княжево, Санкт-Петербург",33.0,22/25,20379,4900000,0,,
"Санкт-Петербург, Чкаловский проспект, 36, Чкаловское, Санкт-Петербург",86.7,5/5,20380,9950000,3,5,1913
"Приморское шоссе, 261, Сестрорецк, Санкт-Петербург",54.0,4/10,20383,6800000,2,10,1997
"Съезжинская улица, 19, Введенский, Санкт-Петербург",184.0,3/6,20384,16900000,7,6,1904
"Санкт-Петербург, Старорусская улица, 5/3, Смольнинское, Санкт-Петербург",147.0,7/7,20391,12600000,5,6,1916
"посёлок Мурино, Всеволожский район, Ленинградская область, проспект Авиаторов Балтики, 11/1, Санкт-Петербург",26.0,10/12,20392,2500000,0,12,2018
"Санкт-Петербург, Серебристый бульвар, 34к1, Комендантский аэродром, Санкт-Петербург",32.4,4/9,20393,3950000,1,9,1978
"Тихорецкий проспект, 29, Академическое, Санкт-Петербург",65.0,1/16,20398,6000000,3,,
"Санкт-Петербург, Ленская улица, 1к1, Пороховые, Санкт-Петербург",74.9,1/9,20405,6650000,4,9,1982
"Россия, Ленинградская область, Всеволожский р-н, метро Девяткино, Мурино пос., Менделеева бул., 10, Санкт-Петербург",81.0,12/16,20406,8900000,3,17,2016
"Санкт-Петербург, Пушкин, Сапёрная улица, 55к2с6, Пушкин, Санкт-Петербург",54.0,2/5,20408,6150000,2,5,2016
"Санкт-Петербург, Богатырский проспект, 36к1, № 65, Санкт-Петербург",90.6,5/16,20409,15000000,3,22,2007
"Санкт-Петербург, Тихорецкий проспект, 9к4, подъезд 3, Академическое, Санкт-Петербург",44.0,5/5,20411,4700000,2,5,1964
"Санкт-Петербург, Кондратьевский проспект, 48, Финляндский округ, Санкт-Петербург",50.0,10/17,20417,4400000,2,6,1936
"Санкт-Петербург, улица Ворошилова, 29к2, Правобережный, Санкт-Петербург",38.0,1/16,20419,4800000,2,16,2013
"Санкт-Петербург, 11-я Красноармейская улица, 12, Измайловское округ, Санкт-Петербург",47.0,7/7,20423,10200000,1,5,1877
"Санкт-Петербург, проспект Королёва, 54к1, Юнтолово, Санкт-Петербург",101.6,6/9,20426,8900000,5,9,1989
"Санкт-Петербург, Шуваловский проспект, 41к1, Коломяги, Санкт-Петербург",43.2,12/24,20427,4750000,1,24,2010
"Санкт-Петербург, проспект Науки, 2, Академическое, Санкт-Петербург",58.4,4/9,20428,6000000,3,,
