adress,area,floor,price,rooms,total_floors,year,lat,lon
"Самара, улица Виталия Талабаева, 2, Куйбышевский, Самара, Самарская область",41.0,13/16,1680000,1,,,53.146748,50.077151
"Самара, Артёмовская улица, 54, Советский, Самара, Самарская область",45.1,1/2,2400000,2,2,1960,53.20193,50.193735
"Самара, улица Фрунзе, 101А, Самарский, Самара, Самарская область",56.5,5/5,4600000,2,5.0,1991.0,53.187785,50.092737
"Самара, проспект Карла Маркса, 372, Кировский, Самара, Самарская область",23.0,3/5,1100000,1,5,1970,53.24201,50.238417
"Самара, Революционная улица, 54, Октябрьский, Самара, Самарская область",43.8,1/5,2500000,2,5,1965,53.211045,50.172714
"Самара, улица Ерошевского, 31, Октябрьский, Самара, Самарская область",39.7,9/16,2900000,1,19,2017,53.21146,50.164953
"Самарская область,Самара,Ленинский район,Галактионовская улица,81, Ленинский, Самара, Самарская область",100.0,8/9,6000000,2,,1.0,53.191308,50.102358
"Самара, улица Мира, 33, подъезд 3, Красноглинский, Самара, Самарская область",46.0,1/3,2200000,2,3.0,2014.0,53.445472,49.797371
"Россия, Самарская область, Самара, Антонова-Овсеенко ул, 63, Советский, Самара, Самарская область",102.0,9/14,5540000,3,16,2015,53.211482,50.214145
"Самарская область,Самара,Самарский район,Садовая улица,71, Самарский, Самара, Самарская область",158.4,5/6,11300000,4,5,1999,53.185843,50.103993
"Луначарского, 5, Октябрьский, Самара, Самарская область",96.0,18/25,9500000,3,25.0,2016.0,53.213121,50.147975
"Самарская область, Самара, проспект Ленина, д.7, Октябрьский, Самара, Самарская область",52.0,2/12,3550000,2,12.0,1984.0,53.211137,50.143672
"Самарская область,Самара,Промышленный район,Воронежская улица,143, Промышленный, Самара, Самарская область",30.0,4/9,2200000,1,9,1978,53.245286,50.218214
"Самара, Краснодонская улица, 30А, подъезд 3, Промышленный, Самара, Самарская область",47.0,6/10,2800000,1,2.0,1942.0,53.221392,50.255135
"Самара, улица Тухачевского, 80, Железнодорожный, Самара, Самарская область",47.5,15/16,2550000,1,22,2017,53.195295,50.152053
"ул Революционная 149, Железнодорожный, Самара, Самарская область",31.0,4/9,2090000,1,9.0,1974.0,53.19392,50.176945
"Самара, улица Свободы, 5, Советский, Самара, Самарская область",30.5,4/5,2050000,1,5,1960,53.209762,50.233027
"Самара, Пионерская улица, 100, Самарский, Самара, Самарская область",66.6,2/16,5250000,2,,1.0,53.181466,50.093995
"микрорайон Крутые Ключи, Красноглинский район, Самара, улица Виталия Жалнина, 16, Красноглинский, Самара, Самарская область",35.0,3/3,1500000,1,3.0,2013.0,53.314395,50.310785
"Самара, проспект Кирова, 322Ак4, Промышленный, Самара, Самарская область",42.0,26/27,2700000,1,30,2016,53.254101,50.215375
"Самара, Ташкентская улица, 138А, Кировский, Самара, Самарская область",47.8,5/5,2400000,2,5,1976,53.25465,50.241651
"Самара, проспект Карла Маркса, 59А, Железнодорожный, Самара, Самарская область",57.8,10/16,4650000,2,14.0,,53.19816,50.15314
"микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 53, подъезд 3, Красноглинский, Самара, Самарская область",28.1,3/3,1350000,1,3.0,2014.0,53.322378,50.315331
"Самара, Молодёжная улица, 18, Промышленный, Самара, Самарская область",42.0,14/25,2800000,1,27,2016,53.259875,50.222795
"ул Тухачевского, 42, Железнодорожный, Самара, Самарская область",70.0,6/9,4300000,3,9,1986,53.190246,50.147597
"Самара, Ново-Вокзальная улица, 275, подъезд 1, Промышленный, Самара, Самарская область",56.6,10/10,3200000,2,10.0,1989.0,53.250593,50.202359
